block	trial	stimulus	signal	correct	respons	rt	re	ssd
1	32	2	0	2	2	903	0	0
1	33	2	0	2	2	483	0	0
1	34	2	0	2	2	536	0	0
1	35	2	0	2	2	549	0	0
1	36	2	0	2	2	530	0	0
1	37	2	0	2	2	318	0	0
1	38	1	0	2	1	371	0	0
1	39	1	1	2	0	0	0	200
1	40	1	0	2	1	412	0	0
1	41	1	1	2	0	0	0	250
1	42	1	0	2	1	550	0	0
1	43	1	0	2	1	858	0	0
1	44	2	0	0	1	615	0	0
1	45	1	0	2	1	604	0	0
1	46	1	1	2	0	0	0	300
1	47	2	0	0	1	581	0	0
1	48	2	0	2	2	610	0	0
1	49	1	0	2	1	686	0	0
1	50	2	1	0	2	547	0	350
1	51	1	0	2	1	584	0	0
1	52	1	0	2	1	517	0	0
1	53	1	1	0	1	449	0	300
1	54	2	1	0	2	462	0	250
1	55	2	0	2	2	755	0	0
1	56	2	0	2	2	559	-9	0
1	57	2	0	2	2	604	0	0
1	58	1	0	2	1	569	0	0
1	59	1	0	2	1	549	0	0
1	60	1	1	2	0	0	0	200
1	61	1	0	2	1	439	0	0
1	62	2	0	2	2	699	0	0
1	63	1	0	2	1	856	0	0
2	0	2	1	2	0	0	0	250
2	1	1	0	2	1	553	0	0
2	2	2	0	2	2	622	0	0
2	3	1	0	2	1	531	0	0
2	4	2	1	0	2	431	0	300
2	5	1	0	2	1	500	0	0
2	6	1	1	2	0	0	0	250
2	7	2	1	0	2	421	0	300
2	8	2	0	0	1	362	0	0
2	9	1	0	2	1	559	0	0
2	10	2	0	2	2	443	0	0
2	11	2	0	2	2	472	0	0
2	12	2	0	2	2	397	0	0
2	13	2	0	2	2	353	0	0
2	14	2	1	0	2	334	0	250
2	15	1	0	2	1	459	0	0
2	16	1	0	2	1	488	0	0
2	17	1	0	2	1	524	0	0
2	18	2	0	2	2	489	0	0
2	19	1	1	0	1	638	0	200
2	20	2	0	2	2	514	0	0
2	21	1	0	2	1	511	0	0
2	22	1	1	0	1	396	0	150
2	23	2	0	2	2	584	0	0
2	24	1	0	2	1	501	0	0
2	25	2	0	2	2	434	0	0
2	26	1	0	2	1	390	0	0
2	27	1	0	2	1	563	0	0
2	28	2	0	2	2	528	0	0
2	29	1	1	2	0	0	0	100
2	30	2	0	2	2	401	0	0
2	31	1	0	2	1	494	0	0
2	32	1	0	2	1	594	0	0
2	33	2	0	2	2	615	0	0
2	34	1	0	2	1	620	0	0
2	35	1	0	0	2	265	0	0
2	36	1	0	2	1	621	0	0
2	37	1	0	2	1	442	0	0
2	38	1	0	2	1	383	0	0
2	39	1	0	2	1	339	0	0
2	40	2	1	2	0	0	0	150
2	41	2	0	2	2	525	0	0
2	42	2	0	2	2	529	0	0
2	43	1	0	2	1	790	0	0
2	44	2	1	2	0	0	0	200
2	45	2	0	0	1	439	0	0
2	46	1	0	2	1	668	0	0
2	47	2	0	2	2	529	0	0
2	48	2	0	2	2	517	0	0
2	49	1	1	2	0	0	0	250
2	50	2	0	2	2	687	0	0
2	51	1	1	2	0	0	0	300
2	52	2	1	0	2	568	0	350
2	53	2	0	2	2	533	0	0
2	54	2	0	2	2	505	0	0
2	55	1	1	2	0	0	0	300
2	56	1	1	0	1	851	0	350
2	57	2	1	2	0	0	0	300
2	58	1	0	2	1	612	0	0
2	59	2	0	2	2	961	0	0
2	60	2	0	2	2	902	0	0
2	61	1	0	2	1	1026	0	0
2	62	1	0	0	0	0	0	0
2	63	2	0	2	2	444	0	0
