220.4508 	EXP 	hint: autoDraw = True
220.9604 	EXP 	stimuli: autoDraw = True
221.6606 	DATA 	Keypress: right
221.6627 	EXP 	New trial (rep=0, index=7): OrderedDict([('word', u'red'), ('color', u'red'), ('congruent', 1), ('corrAns', u'left')])
221.6763 	EXP 	stimuli: autoDraw = False
221.6763 	EXP 	hint: autoDraw = False
221.6763 	EXP 	stimuli: color = u'red (named)'
221.6763 	EXP 	stimuli: text = u'red'
221.6763 	EXP 	hint: autoDraw = True
222.1922 	EXP 	stimuli: autoDraw = True
222.8261 	DATA 	Keypress: left
222.8292 	EXP 	New trial (rep=0, index=8): OrderedDict([('word', u'blue'), ('color', u'blue'), ('congruent', 1), ('corrAns', u'right')])
222.8607 	EXP 	stimuli: autoDraw = False
222.8607 	EXP 	hint: autoDraw = False
222.8607 	EXP 	stimuli: color = u'blue (named)'
222.8607 	EXP 	stimuli: text = u'blue'
222.8607 	EXP 	hint: autoDraw = True
223.3571 	EXP 	stimuli: autoDraw = True
224.0572 	DATA 	Keypress: right
224.0590 	EXP 	New trial (rep=0, index=9): OrderedDict([('word', u'blue'), ('color', u'blue'), ('congruent', 1), ('corrAns', u'right')])
224.0734 	EXP 	stimuli: autoDraw = False
224.0734 	EXP 	hint: autoDraw = False
224.0734 	EXP 	stimuli: color = u'blue (named)'
224.0734 	EXP 	stimuli: text = u'blue'
224.0734 	EXP 	hint: autoDraw = True
224.5890 	EXP 	stimuli: autoDraw = True
225.1062 	DATA 	Keypress: right
225.1081 	EXP 	New trial (rep=0, index=10): OrderedDict([('word', u'blue'), ('color', u'blue'), ('congruent', 1), ('corrAns', u'right')])
225.1219 	EXP 	stimuli: autoDraw = False
225.1219 	EXP 	hint: autoDraw = False
225.1219 	EXP 	stimuli: color = u'blue (named)'
225.1219 	EXP 	stimuli: text = u'blue'
225.1219 	EXP 	hint: autoDraw = True
225.6384 	EXP 	stimuli: autoDraw = True
226.1382 	DATA 	Keypress: right
226.1411 	EXP 	New trial (rep=0, index=11): OrderedDict([('word', u'green'), ('color', u'green'), ('congruent', 1), ('corrAns', u'down')])
226.1729 	EXP 	stimuli: autoDraw = False
226.1729 	EXP 	hint: autoDraw = False
226.1729 	EXP 	stimuli: color = u'green (named)'
226.1729 	EXP 	stimuli: text = u'green'
226.1729 	EXP 	hint: autoDraw = True
226.6702 	EXP 	stimuli: autoDraw = True
227.2198 	DATA 	Keypress: down
227.2218 	EXP 	New trial (rep=0, index=12): OrderedDict([('word', u'red'), ('color', u'red'), ('congruent', 1), ('corrAns', u'left')])
227.2452 	EXP 	stimuli: autoDraw = False
227.2452 	EXP 	hint: autoDraw = False
227.2452 	EXP 	stimuli: color = u'red (named)'
227.2452 	EXP 	stimuli: text = u'red'
227.2452 	EXP 	hint: autoDraw = True
227.7519 	EXP 	stimuli: autoDraw = True
228.2857 	DATA 	Keypress: left
228.2886 	EXP 	New trial (rep=0, index=13): OrderedDict([('word', u'red'), ('color', u'red'), ('congruent', 1), ('corrAns', u'left')])
228.3015 	EXP 	stimuli: autoDraw = False
228.3015 	EXP 	hint: autoDraw = False
228.3015 	EXP 	stimuli: color = u'red (named)'
228.3015 	EXP 	stimuli: text = u'red'
228.3015 	EXP 	hint: autoDraw = True
228.8170 	EXP 	stimuli: autoDraw = True
229.3169 	DATA 	Keypress: left
229.3191 	EXP 	New trial (rep=0, index=14): OrderedDict([('word', u'blue'), ('color', u'blue'), ('congruent', 1), ('corrAns', u'right')])
229.3443 	EXP 	stimuli: autoDraw = False
229.3443 	EXP 	hint: autoDraw = False
229.3443 	EXP 	stimuli: color = u'blue (named)'
229.3443 	EXP 	stimuli: text = u'blue'
229.3443 	EXP 	hint: autoDraw = True
