220.4050 	EXP 	stimuli: text = u'green'
220.4050 	EXP 	hint: autoDraw = True
220.7026 	EXP 	stimuli: autoDraw = True
221.8117 	DATA 	Keypress: down
222.3412 	EXP 	stimuli: autoDraw = False
222.3412 	EXP 	hint: autoDraw = False
222.3412 	EXP 	msgFeedback: text = 'Correct! RT=1.121'
222.3412 	EXP 	msgFeedback: autoDraw = True
223.3293 	EXP 	New trial (rep=1, index=10): OrderedDict([('word', u'blue'), ('color', u'red'), ('congruent', 0), ('corrAns', u'left')])
223.5075 	EXP 	msgFeedback: autoDraw = False
223.5075 	EXP 	msgFeedback: autoDraw = False
223.5075 	EXP 	stimuli: color = u'red (named)'
223.5075 	EXP 	stimuli: text = u'blue'
223.5075 	EXP 	hint: autoDraw = True
223.8636 	EXP 	stimuli: autoDraw = True
225.4653 	DATA 	Keypress: left
225.8516 	EXP 	stimuli: autoDraw = False
225.8516 	EXP 	hint: autoDraw = False
225.8516 	EXP 	msgFeedback: text = 'Correct! RT=1.603'
225.8516 	EXP 	msgFeedback: autoDraw = True
226.9736 	EXP 	New trial (rep=1, index=11): OrderedDict([('word', u'blue'), ('color', u'blue'), ('congruent', 1), ('corrAns', u'right')])
226.9904 	EXP 	msgFeedback: autoDraw = False
226.9904 	EXP 	msgFeedback: autoDraw = False
226.9904 	EXP 	stimuli: color = u'blue (named)'
226.9904 	EXP 	stimuli: text = u'blue'
226.9904 	EXP 	hint: autoDraw = True
227.5026 	EXP 	stimuli: autoDraw = True
228.7782 	DATA 	Keypress: right
229.3976 	EXP 	stimuli: autoDraw = False
229.3976 	EXP 	hint: autoDraw = False
229.3976 	EXP 	msgFeedback: text = 'Correct! RT=1.288'
229.3976 	EXP 	msgFeedback: autoDraw = True
231.6162 	EXP 	msgFeedback: autoDraw = False
231.6162 	EXP 	text: autoDraw = True
237.2235 	DATA 	Keypress: space
237.5188 	EXP 	Imported conditions.xlsx as conditions, 45 conditions, 4 params
237.5243 	EXP 	Created sequence: random, trialTypes=45, nReps=4, seed=None
237.5280 	EXP 	New trial (rep=0, index=0): OrderedDict([('word', u'blue'), ('color', u'blue'), ('congruent', 1), ('corrAns', u'right')])
237.5421 	EXP 	text: autoDraw = False
237.5421 	EXP 	stimuli: color = u'blue (named)'
237.5421 	EXP 	stimuli: text = u'blue'
237.5421 	EXP 	hint: autoDraw = True
238.0535 	EXP 	stimuli: autoDraw = True
240.5601 	DATA 	Keypress: right
240.5859 	EXP 	New trial (rep=0, index=1): OrderedDict([('word', u'green'), ('color', u'green'), ('congruent', 1), ('corrAns', u'down')])
240.7064 	EXP 	stimuli: autoDraw = False
240.7064 	EXP 	hint: autoDraw = False
240.7064 	EXP 	stimuli: color = u'green (named)'
240.7064 	EXP 	stimuli: text = u'green'
240.7064 	EXP 	hint: autoDraw = True
241.1191 	EXP 	stimuli: autoDraw = True
242.1487 	DATA 	Keypress: down
242.1826 	EXP 	New trial (rep=0, index=2): OrderedDict([('word', u'red'), ('color', u'red'), ('congruent', 1), ('corrAns', u'left')])
242.4004 	EXP 	stimuli: autoDraw = False
242.4004 	EXP 	hint: autoDraw = False
242.4004 	EXP 	stimuli: color = u'red (named)'
242.4004 	EXP 	stimuli: text = u'red'
242.4004 	EXP 	hint: autoDraw = True
242.7217 	EXP 	stimuli: autoDraw = True
243.7814 	DATA 	Keypress: left
243.8036 	EXP 	New trial (rep=0, index=3): OrderedDict([('word', u'blue'), ('color', u'blue'), ('congruent', 1), ('corrAns', u'right')])
244.0122 	EXP 	stimuli: autoDraw = False
244.0122 	EXP 	hint: autoDraw = False
244.0122 	EXP 	stimuli: color = u'blue (named)'
244.0122 	EXP 	stimuli: text = u'blue'
244.0122 	EXP 	hint: autoDraw = True
244.3497 	EXP 	stimuli: autoDraw = True
245.8605 	DATA 	Keypress: right
245.8932 	EXP 	New trial (rep=0, index=4): OrderedDict([('word', u'red'), ('color', u'red'), ('congruent', 1), ('corrAns', u'left')])
246.0752 	EXP 	stimuli: autoDraw = False
246.0752 	EXP 	hint: autoDraw = False
246.0752 	EXP 	stimuli: color = u'red (named)'
246.0752 	EXP 	stimuli: text = u'red'
246.0752 	EXP 	hint: autoDraw = True
246.4417 	EXP 	stimuli: autoDraw = True
247.6038 	DATA 	Keypress: left
247.6402 	EXP 	New trial (rep=0, index=5): OrderedDict([('word', u'red'), ('color', u'red'), ('congruent', 1), ('corrAns', u'left')])
247.6612 	EXP 	stimuli: autoDraw = False
247.6612 	EXP 	hint: autoDraw = False
247.6612 	EXP 	stimuli: color = u'red (named)'
247.6612 	EXP 	stimuli: text = u'red'
247.6612 	EXP 	hint: autoDraw = True
248.1700 	EXP 	stimuli: autoDraw = True
248.8901 	DATA 	Keypress: left
248.9242 	EXP 	New trial (rep=0, index=6): OrderedDict([('word', u'blue'), ('color', u'green'), ('congruent', 0), ('corrAns', u'down')])
249.1572 	EXP 	stimuli: autoDraw = False
249.1572 	EXP 	hint: autoDraw = False
249.1572 	EXP 	stimuli: color = u'green (named)'
249.1572 	EXP 	stimuli: text = u'blue'
249.1572 	EXP 	hint: autoDraw = True
249.4589 	EXP 	stimuli: autoDraw = True
250.8987 	DATA 	Keypress: right
250.9308 	EXP 	New trial (rep=0, index=7): OrderedDict([('word', u'red'), ('color', u'blue'), ('congruent', 0), ('corrAns', u'right')])
251.1251 	EXP 	stimuli: autoDraw = False
251.1251 	EXP 	hint: autoDraw = False
251.1251 	EXP 	stimuli: color = u'blue (named)'
251.1251 	EXP 	stimuli: text = u'red'
251.1251 	EXP 	hint: autoDraw = True
251.4626 	EXP 	stimuli: autoDraw = True
255.0049 	DATA 	Keypress: right
255.0132 	EXP 	New trial (rep=0, index=8): OrderedDict([('word', u'red'), ('color', u'red'), ('congruent', 1), ('corrAns', u'left')])
255.0250 	EXP 	stimuli: autoDraw = False
255.0250 	EXP 	hint: autoDraw = False
255.0250 	EXP 	stimuli: color = u'red (named)'
255.0250 	EXP 	stimuli: text = u'red'
255.0250 	EXP 	hint: autoDraw = True
255.5306 	EXP 	stimuli: autoDraw = True
256.9329 	DATA 	Keypress: left
256.9608 	EXP 	New trial (rep=0, index=9): OrderedDict([('word', u'red'), ('color', u'red'), ('congruent', 1), ('corrAns', u'left')])
256.9803 	EXP 	stimuli: autoDraw = False
256.9803 	EXP 	hint: autoDraw = False
256.9803 	EXP 	stimuli: color = u'red (named)'
256.9803 	EXP 	stimuli: text = u'red'
256.9803 	EXP 	hint: autoDraw = True
257.5011 	EXP 	stimuli: autoDraw = True
258.1628 	DATA 	Keypress: left
258.1795 	EXP 	New trial (rep=0, index=10): OrderedDict([('word', u'red'), ('color', u'green'), ('congruent', 0), ('corrAns', u'down')])
258.1935 	EXP 	stimuli: autoDraw = False
258.1935 	EXP 	hint: autoDraw = False
258.1935 	EXP 	stimuli: color = u'green (named)'
258.1935 	EXP 	stimuli: text = u'red'
258.1935 	EXP 	hint: autoDraw = True
258.7195 	EXP 	stimuli: autoDraw = True
260.3618 	DATA 	Keypress: down
260.3857 	EXP 	New trial (rep=0, index=11): OrderedDict([('word', u'blue'), ('color', u'blue'), ('congruent', 1), ('corrAns', u'right')])
260.5433 	EXP 	stimuli: autoDraw = False
260.5433 	EXP 	hint: autoDraw = False
260.5433 	EXP 	stimuli: color = u'blue (named)'
260.5433 	EXP 	stimuli: text = u'blue'
260.5433 	EXP 	hint: autoDraw = True
260.9131 	EXP 	stimuli: autoDraw = True
265.2029 	DATA 	Keypress: right
265.2148 	EXP 	New trial (rep=0, index=12): OrderedDict([('word', u'red'), ('color', u'red'), ('congruent', 1), ('corrAns', u'left')])
265.3170 	EXP 	stimuli: autoDraw = False
265.3170 	EXP 	hint: autoDraw = False
265.3170 	EXP 	stimuli: color = u'red (named)'
265.3170 	EXP 	stimuli: text = u'red'
265.3170 	EXP 	hint: autoDraw = True
265.7379 	EXP 	stimuli: autoDraw = True
268.1248 	DATA 	Keypress: left
268.1525 	EXP 	New trial (rep=0, index=13): OrderedDict([('word', u'green'), ('color', u'green'), ('congruent', 1), ('corrAns', u'down')])
268.3182 	EXP 	stimuli: autoDraw = False
268.3182 	EXP 	hint: autoDraw = False
268.3182 	EXP 	stimuli: color = u'green (named)'
268.3182 	EXP 	stimuli: text = u'green'
268.3182 	EXP 	hint: autoDraw = True
268.6900 	EXP 	stimuli: autoDraw = True
269.7896 	DATA 	Keypress: down
269.8152 	EXP 	New trial (rep=0, index=14): OrderedDict([('word', u'green'), ('color', u'blue'), ('congruent', 0), ('corrAns', u'right')])
269.8289 	EXP 	stimuli: autoDraw = False
269.8289 	EXP 	hint: autoDraw = False
269.8289 	EXP 	stimuli: color = u'blue (named)'
269.8289 	EXP 	stimuli: text = u'green'
269.8289 	EXP 	hint: autoDraw = True
270.3461 	EXP 	stimuli: autoDraw = True
271.2854 	DATA 	Keypress: right
271.3009 	EXP 	New trial (rep=0, index=15): OrderedDict([('word', u'blue'), ('color', u'red'), ('congruent', 0), ('corrAns', u'left')])
271.4545 	EXP 	stimuli: autoDraw = False
271.4545 	EXP 	hint: autoDraw = False
271.4545 	EXP 	stimuli: color = u'red (named)'
271.4545 	EXP 	stimuli: text = u'blue'
271.4545 	EXP 	hint: autoDraw = True
